'Arbutus Ridge',49.2487758,-123.1550158
'Hastings-Sunrise',49.2813038,-123.0556318
'Hastings-Sunrise',49.2813038,-123.0556318
'Hastings-Sunrise',49.2897459,-123.0367728
'Hastings-Sunrise',49.2716,-123.03
'Hastings-Sunrise',49.2716,-123.03
'Hastings-Sunrise',49.2674924,-123.0277937
'Hastings-Sunrise',49.2674924,-123.0277937
'Kensington-Cedar Cottage',49.249144,-123.075504
'Kensington-Cedar Cottage',49.2337517,-123.0652137
'Kensington-Cedar Cottage',49.2425736,-123.0588836
'Kensington-Cedar Cottage',49.2596974,-123.0702585
'Kerrisdale',49.2331436,-123.1567269
'Kerrisdale',49.233302,-123.156142
'Arbutus Ridge',49.2381838,-123.1622297
'Kerrisdale',49.2325098,-123.156672
'Shaughnessy',49.2352823,-123.1539879
'Shaughnessy',49.2352823,-123.1539879
'Riley Park',49.2558665,-123.1016656
'Kerrisdale',49.2210511,-123.1678817
'Killarney',49.219045,-123.03945
'Killarney',49.2268638,-123.0436788
'Killarney',49.2063709,-123.0363512
'Renfrew-Collingwood',49.236202,-123.042684
'Riley Park',49.2558665,-123.1016656
'Kitsilano',49.2739771,-123.1545805
'Kitsilano',49.2723546,-123.1551694
'Kitsilano',49.2723546,-123.1551694
'Kitsilano',49.264714,-123.168781
'Kitsilano',49.264714,-123.168781
'Fairview',49.2686239,-123.143045
'Kitsilano',49.2767298,-123.143649
'Kitsilano',49.2679601,-123.1490086
'Kitsilano',49.268567,-123.167117
'Kitsilano',49.268567,-123.167117
'Kitsilano',49.2681782,-123.1472765
'Kitsilano',49.2681782,-123.1472765
'Kitsilano',49.2682942,-123.1525693
'Kitsilano',49.2639271,-123.1492202
'Kitsilano',49.2639271,-123.1492202
'Kitsilano',49.2682509,-123.1685055
'Kitsilano',49.2682509,-123.1685055
'Kitsilano',49.2682509,-123.1685055
'Kitsilano',49.268748,-123.178831
'Kitsilano',49.2682351,-123.1506777
'Kitsilano',49.2678627,-123.1508704
'Kitsilano',49.2678627,-123.1508704
'Kitsilano',49.2680922,-123.1573576
'Kitsilano',49.2680922,-123.1573576
'Kitsilano',49.2644072,-123.1807611
'Kitsilano',49.2644072,-123.1807611
'Kitsilano',49.268245,-123.1508989
'Kitsilano',49.268245,-123.1508989
'Kitsilano',49.2711552,-123.1551523
'Kitsilano',49.2711552,-123.1551523
'Kitsilano',49.2711552,-123.1551523
'Kitsilano',49.2735906,-123.1581813
'Kitsilano',49.2735906,-123.1581813
'Kitsilano',49.2705575,-123.1474627
'Kitsilano',49.2705575,-123.1474627
'Marpole',49.210312,-123.140199
'Marpole',49.213558,-123.140141
'Marpole',49.2047085,-123.133757
'Marpole',49.2116601,-123.1407641
'Marpole',49.2082537,-123.1401241
'Mount Pleasant',49.26431,-123.10041
'Mount Pleasant',49.269416,-123.105789
'Riley Park',49.2558665,-123.1016656
'Mount Pleasant',49.2633967,-123.1138715
'Mount Pleasant',49.2633967,-123.1138715
'Mount Pleasant',49.2633967,-123.1138715
'Mount Pleasant',49.257877,-123.100881
'Mount Pleasant',49.2680082,-123.1017099
'Mount Pleasant',49.2640965,-123.0964514
'Mount Pleasant',49.2649214,-123.1081405
'Mount Pleasant',49.2688941,-123.1020956
'Mount Pleasant',49.2688941,-123.1020956
'Dunbar-Southlands',49.2270722,-123.192006
'Oakridge',49.231085,-123.118651
'South Cambie',49.233983,-123.1165763
'South Cambie',49.233983,-123.1165763
'Marpole',49.210312,-123.140199
'Riley Park',49.2558665,-123.1016656
'Renfrew-Collingwood',49.2613277,-123.0330097
'Renfrew-Collingwood',49.236202,-123.042684
'Renfrew-Collingwood',49.250967,-123.042282
'Renfrew-Collingwood',49.2385206,-123.0311532
'Renfrew-Collingwood',49.2394952,-123.0320084
'Riley Park',49.2558665,-123.1016656
'Riley Park',49.244104,-123.107783
'Riley Park',49.244852,-123.1086971
'Riley Park',49.2539856,-123.1010499
'Riley Park',49.241443,-123.1134795
'Riley Park',49.2419848,-123.1118624
'Riley Park',49.2462607,-123.1009543
'Shaughnessy',49.2386995,-123.1296129
'Shaughnessy',49.2386995,-123.1296129
'South Cambie',49.233983,-123.1165763
'South Cambie',49.233983,-123.1165763
'South Cambie',49.2555016,-123.1154328
'South Cambie',49.2569139,-123.1202059
'South Cambie',49.2569139,-123.1202059
'South Cambie',49.2492562,-123.1158517
'Grandview-Woodland',49.2749984,-123.070625
'Grandview-Woodland',49.2749984,-123.070625
'Mount Pleasant',49.26431,-123.10041
'Sunset',49.2228633,-123.1011745
'Sunset',49.2228633,-123.1011745
'West End',49.279948,-123.1386941
'West End',49.2863114,-123.1434865
'Victoria-Fraserview',49.219657,-123.06682
'Victoria-Fraserview',49.221117,-123.0660183
'West End',49.2894239,-123.1328933
'West End',49.2888225,-123.1375692
'West End',49.290543,-123.136493
'West End',49.2883029,-123.1404921
'West End',49.290612,-123.1371415
'West End',49.2871042,-123.1418124
'West End',49.2870629,-123.129233
'West End',49.2909988,-123.1360408
'West End',49.2814652,-123.1326788
'West End',49.2875451,-123.1289934
'West End',49.282005,-123.133504
'West End',49.282288,-123.13468
'West End',49.2829531,-123.1237106
'West End',49.2916979,-123.1385593
'West End',49.2910836,-123.1345918
'West End',49.2894817,-123.1329442
'West End',49.2858152,-123.1327425
'West End',49.2812446,-123.1319942
'West End',49.2900356,-123.1334638
'West End',49.2871991,-123.138604
'West Point Grey',49.263644,-123.208581
'West Point Grey',49.2636308,-123.1871257
'West Point Grey',49.2636308,-123.1871257
'West Point Grey',49.2665672,-123.2003121
'West Point Grey',49.2665672,-123.2003121
'West Point Grey',49.2635514,-123.2068526
'West Point Grey',49.2636905,-123.209714
'West Point Grey',49.2636905,-123.209714
'West Point Grey',49.2722613,-123.1928754
'West Point Grey',49.2633943,-123.187243
'West Point Grey',49.2641104,-123.186084
'West Point Grey',49.2639466,-123.2063859
'Arbutus Ridge',49.245551,-123.158605
'Arbutus Ridge',49.245551,-123.158605
'Arbutus Ridge',49.2563265,-123.1738451
'Arbutus Ridge',49.2563265,-123.1738451
'Arbutus Ridge',49.2496749,-123.1644691
'Arbutus Ridge',49.2487757,-123.1550158
'Arbutus Ridge',49.2487757,-123.1550158
'Arbutus Ridge',49.2484133,-123.1643014
'Arbutus Ridge',49.2484133,-123.1643014
'Arbutus Ridge',49.252205,-123.1650867
'Arbutus Ridge',49.234743,-123.1589961
'Arbutus Ridge',49.234743,-123.1589961
'Arbutus Ridge',49.2374723,-123.1583727
'Arbutus Ridge',49.234668,-123.1607461
'Arbutus Ridge',49.234668,-123.1607461
'Arbutus Ridge',49.243169,-123.156893
'Arbutus Ridge',49.249171,-123.159017
'Kitsilano',49.2631041,-123.1557677
'Kitsilano',49.2631041,-123.1557677
'Kerrisdale',49.2344415,-123.1769116
'Kerrisdale',49.2344415,-123.1769116
'Shaughnessy',49.2374967,-123.1531266
'Shaughnessy',49.2383439,-123.1546257
'Kerrisdale',49.23108,-123.1589084
'Dunbar-Southlands',49.2475246,-123.1991544
'Kitsilano',49.2626499,-123.1518702
'Kitsilano',49.2626499,-123.1518702
'Shaughnessy',49.2488528,-123.1403002
'Dunbar-Southlands',49.2473082,-123.1875885
'Dunbar-Southlands',49.2473082,-123.1875885
'Dunbar-Southlands',49.2471611,-123.1895569
'Dunbar-Southlands',49.2489806,-123.1951091
'Dunbar-Southlands',49.235646,-123.1764512
'Dunbar-Southlands',49.2513249,-123.1827003
'Dunbar-Southlands',49.2513249,-123.1827003
'Dunbar-Southlands',49.2346181,-123.1832855
'Dunbar-Southlands',49.2424796,-123.1704202
'Dunbar-Southlands',49.2362998,-123.1850461
'Dunbar-Southlands',49.2483741,-123.1872887
'Dunbar-Southlands',49.2483741,-123.1872887
'Dunbar-Southlands',49.251322,-123.1826751
'Dunbar-Southlands',49.251322,-123.1826751
'Dunbar-Southlands',49.2345532,-123.194312
'Dunbar-Southlands',49.234677,-123.194172
'Dunbar-Southlands',49.2475209,-123.1850829
'Dunbar-Southlands',49.2349837,-123.1727386
'Fairview',49.2634169,-123.1453266
'Fairview',49.2665318,-123.1293741
'Fairview',49.2713905,-123.136538
'Fairview',49.2671453,-123.1267371
'Fairview',49.2585011,-123.1196691
'Kitsilano',49.2631041,-123.1557677
'Kitsilano',49.2631041,-123.1557677
'Fairview',49.257049,-123.121722
'Fairview',49.2624575,-123.1162772
'Fairview',49.264225,-123.125783
'Kitsilano',49.2623451,-123.1493672
'Kitsilano',49.2623451,-123.1493672
'Kitsilano',49.2626499,-123.1518702
'Kitsilano',49.2626499,-123.1518702
'Mount Pleasant',49.2596825,-123.1027773
'Mount Pleasant',49.2633734,-123.1125501
'Mount Pleasant',49.2633734,-123.1125501
'Mount Pleasant',49.2633734,-123.1125501
'Kitsilano',49.2653373,-123.1531383
'Fairview',49.2710527,-123.1338566
'Fairview',49.2583794,-123.1307437
'Kitsilano',49.2722012,-123.148348
'Fairview',49.2633334,-123.1393601
'Fairview',49.2703043,-123.1414008
'Grandview-Woodland',49.2753534,-123.0711802
'Grandview-Woodland',49.2787221,-123.0603771
'Grandview-Woodland',49.2665164,-123.0739868
'Grandview-Woodland',49.2665164,-123.0739868
'Grandview-Woodland',49.2715106,-123.0772932
'Grandview-Woodland',49.2715106,-123.0772932
'Grandview-Woodland',49.2726035,-123.0592163
'Grandview-Woodland',49.2726035,-123.0592163
'Grandview-Woodland',49.2768968,-123.065225
'Grandview-Woodland',49.2768968,-123.065225
'Grandview-Woodland',49.276898,-123.0652246
'Grandview-Woodland',49.276898,-123.0652246
'Grandview-Woodland',49.2728231,-123.0738464
'Grandview-Woodland',49.2733788,-123.0748962
'Grandview-Woodland',49.265647,-123.069512
'Grandview-Woodland',49.265647,-123.069512
'Hastings-Sunrise',49.2825241,-123.050642
'Hastings-Sunrise',49.2825241,-123.050642
'Hastings-Sunrise',49.284948,-123.0443886
'Hastings-Sunrise',49.2758655,-123.0454893
'Hastings-Sunrise',49.2796411,-123.0394105
'Hastings-Sunrise',49.2796411,-123.0394105
'Hastings-Sunrise',49.280503,-123.055804
'Grandview-Woodland',49.280458,-123.0648749
'Grandview-Woodland',49.280458,-123.0648749
'Hastings-Sunrise',49.2903797,-123.0533463
'Hastings-Sunrise',49.2903797,-123.0533463
'Hastings-Sunrise',49.2629167,-123.0365313
'Kensington-Cedar Cottage',49.2484692,-123.0606533
'Kensington-Cedar Cottage',49.261745,-123.061329
'Kensington-Cedar Cottage',49.250175,-123.073245
'Kensington-Cedar Cottage',49.2549707,-123.083059
'Kensington-Cedar Cottage',49.2541706,-123.0893584
'Kensington-Cedar Cottage',49.2534128,-123.0740133
'Kensington-Cedar Cottage',49.2496796,-123.0687764
'Kensington-Cedar Cottage',49.2463966,-123.0647059
'Kensington-Cedar Cottage',49.2558066,-123.0718053
'Kensington-Cedar Cottage',49.2342872,-123.0869372
'Kensington-Cedar Cottage',49.2576358,-123.0695914
'Kensington-Cedar Cottage',49.2435212,-123.0781904
'Kensington-Cedar Cottage',49.245537,-123.072992
'Kensington-Cedar Cottage',49.2418409,-123.0850238
'Kensington-Cedar Cottage',49.2419218,-123.085667
'Kensington-Cedar Cottage',49.2536439,-123.0828573
'Kensington-Cedar Cottage',49.262101,-123.077033
'Kensington-Cedar Cottage',49.2580729,-123.0696589
'Kensington-Cedar Cottage',49.237466,-123.065266
'Kensington-Cedar Cottage',49.2501916,-123.082902
'Dunbar-Southlands',49.2361195,-123.1734852
'Kerrisdale',49.2344415,-123.1769116
'Kerrisdale',49.2344415,-123.1769116
'Kerrisdale',49.2282477,-123.1522964
'Killarney',49.225725,-123.0441284
'Kitsilano',49.262206,-123.164308
'Kitsilano',49.262206,-123.164308
'Marpole',49.2180737,-123.1250023
'Marpole',49.2100956,-123.1367798
'Marpole',49.2172355,-123.1103951
'Marpole',49.2107627,-123.1343093
'Marpole',49.2044322,-123.1368696
'Marpole',49.2077445,-123.1450501
'Marpole',49.217652,-123.106233
'Marpole',49.207242,-123.1186077
'Marpole',49.215472,-123.141369
'Kerrisdale',49.217776,-123.152946
'Kerrisdale',49.217776,-123.152946
'Marpole',49.2049836,-123.1343646
'Marpole',49.2062009,-123.1486165
'Marpole',49.2071998,-123.1342961
'Marpole',49.2045454,-123.1344286
'Marpole',49.2062009,-123.1486166
'Sunset',49.2144559,-123.0965394
'Sunset',49.2144559,-123.0965394
'Dunbar-Southlands',49.2475246,-123.1991544
'Oakridge',49.2334546,-123.1230903
'South Cambie',49.2334546,-123.1230903
'Kitsilano',49.2631041,-123.1557677
'Kitsilano',49.2631041,-123.1557677
'Mount Pleasant',49.2640399,-123.0940422
'Mount Pleasant',49.2640399,-123.0940422
'Mount Pleasant',49.2613311,-123.1027273
'Mount Pleasant',49.2613311,-123.1027273
'Mount Pleasant',49.2571727,-123.1083818
'Riley Park',49.2496622,-123.0947997
'Dunbar-Southlands',49.2270722,-123.192006
'Dunbar-Southlands',49.2296316,-123.1921129
'Oakridge',49.2318076,-123.1063558
'Oakridge',49.2334546,-123.1230903
'South Cambie',49.2334546,-123.1230903
'Oakridge',49.2270697,-123.1210158
'Oakridge',49.2291165,-123.1175669
'Oakridge',49.2313221,-123.132888
'Oakridge',49.2205154,-123.1252003
'Riley Park',49.2345612,-123.1157611
'Oakridge',49.232633,-123.119453
'Marpole',49.2173518,-123.1256139
'Oakridge',49.2328563,-123.1278874
'Oakridge',49.23197,-123.1197519
'South Cambie',49.236853,-123.122081
'South Cambie',49.236853,-123.122081
'Oakridge',49.2267357,-123.1275917
'Sunset',49.2234221,-123.0956584
'Sunset',49.2234221,-123.0956584
'Oakridge',49.2327232,-123.1323382
'South Cambie',49.2398336,-123.1249864
'Grandview-Woodland',49.2715106,-123.0772932
'Grandview-Woodland',49.2715106,-123.0772932
'Dunbar-Southlands',49.2475246,-123.1991544
'Sunset',49.2326978,-123.0936271
'Sunset',49.2326978,-123.0936271
'Kitsilano',49.2631041,-123.1557677
'Kitsilano',49.2631041,-123.1557677
'Renfrew-Collingwood',49.236596,-123.0324419
'Renfrew-Collingwood',49.2511153,-123.0328521
'Renfrew-Collingwood',49.2422802,-123.0512945
'Renfrew-Collingwood',49.2429962,-123.0345154
'Renfrew-Collingwood',49.2549631,-123.0288529
'Renfrew-Collingwood',49.2340996,-123.0378131
'Renfrew-Collingwood',49.2372003,-123.0334285
'Renfrew-Collingwood',49.2424201,-123.0261311
'Renfrew-Collingwood',49.2469149,-123.0382482
'Renfrew-Collingwood',49.2519661,-123.0526835
'Renfrew-Collingwood',49.2537975,-123.0420845
'Renfrew-Collingwood',49.2368246,-123.0574502
'Renfrew-Collingwood',49.2566353,-123.0421986
'Renfrew-Collingwood',49.244766,-123.033818
'Renfrew-Collingwood',49.2523503,-123.0469026
'Renfrew-Collingwood',49.2614045,-123.0516839
'Renfrew-Collingwood',49.233905,-123.0461655
'Renfrew-Collingwood',49.2361809,-123.0325329
'Renfrew-Collingwood',49.2419656,-123.0265251
'Kensington-Cedar Cottage',49.2576358,-123.0695914
'Riley Park',49.2473037,-123.1062777
'Riley Park',49.250306,-123.097831
'Riley Park',49.245717,-123.1041557
'Riley Park',49.241486,-123.100675
'Riley Park',49.2345612,-123.1157611
'Riley Park',49.2563354,-123.0984142
'Riley Park',49.2428487,-123.1011664
'Riley Park',49.2529452,-123.0904088
'Sunset',49.2326978,-123.0936271
'Sunset',49.2326978,-123.0936271
'Riley Park',49.2396041,-123.1031491
'Riley Park',49.2454172,-123.1034848
'Oakridge',49.2334546,-123.1230903
'South Cambie',49.2334546,-123.1230903
'Mount Pleasant',49.2596825,-123.1027773
'Riley Park',49.2430377,-123.1084907
'Sunset',49.2272136,-123.0958559
'Sunset',49.2272136,-123.0958559
'South Cambie',49.2398336,-123.1249864
'Kensington-Cedar Cottage',49.2549707,-123.083059
'Shaughnessy',49.2485028,-123.1436218
'Shaughnessy',49.2485028,-123.1436218
'Shaughnessy',49.2488528,-123.1403002
'South Cambie',49.2525768,-123.117012
'South Cambie',49.2525768,-123.117012
'South Cambie',49.2398336,-123.1249864
'South Cambie',49.2365216,-123.122786
'South Cambie',49.2365216,-123.122786
'South Cambie',49.2499111,-123.1266419
'South Cambie',49.2499111,-123.1266419
'South Cambie',49.2478569,-123.1268159
'South Cambie',49.2478569,-123.1268159
'South Cambie',49.2569341,-123.120808
'South Cambie',49.2569341,-123.120808
'South Cambie',49.2408998,-123.12011
'South Cambie',49.2408998,-123.12011
'South Cambie',49.2408998,-123.12011
'South Cambie',49.2341122,-123.1242355
'South Cambie',49.2341122,-123.1242355
'South Cambie',49.236853,-123.122081
'South Cambie',49.236853,-123.122081
'South Cambie',49.2474277,-123.1272375
'South Cambie',49.2529356,-123.1204785
'South Cambie',49.2529356,-123.1204785
'South Cambie',49.243006,-123.1257977
'Marpole',49.2075345,-123.1177871
'Dunbar-Southlands',49.2475246,-123.1991544
'Shaughnessy',49.2488528,-123.1403002
'Marpole',49.2077445,-123.1450501
'Sunset',49.2326978,-123.0936271
'Sunset',49.2326978,-123.0936271
'Mount Pleasant',49.2613311,-123.1027273
'Mount Pleasant',49.2613311,-123.1027273
'Victoria-Fraserview',49.2304062,-123.0524863
'Oakridge',49.2205154,-123.1252003
'Sunset',49.2228633,-123.1011745
'Sunset',49.2228633,-123.1011745
'Sunset',49.2326978,-123.0936271
'Sunset',49.2326978,-123.0936271
'Sunset',49.2236315,-123.0957567
'Sunset',49.2236315,-123.0957567
'Sunset',49.2262815,-123.0911713
'Sunset',49.2262815,-123.0911713
'Sunset',49.2209258,-123.0880495
'Sunset',49.2310906,-123.1042315
'Sunset',49.2156411,-123.0843004
'Sunset',49.2144559,-123.0965394
'Sunset',49.2144559,-123.0965394
'Victoria-Fraserview',49.2265603,-123.0767591
'Victoria-Fraserview',49.2270426,-123.0589374
'Victoria-Fraserview',49.23232,-123.068434
'Victoria-Fraserview',49.2199388,-123.0657054
'Victoria-Fraserview',49.2302344,-123.0623071
'Killarney',49.225725,-123.0441284
'Victoria-Fraserview',49.2305899,-123.0537092
'Victoria-Fraserview',49.2233298,-123.0529623
'Victoria-Fraserview',49.2262704,-123.0648661
'Victoria-Fraserview',49.2251562,-123.0647703
'Sunset',49.2326978,-123.0936271
'Sunset',49.2326978,-123.0936271
'Killarney',49.2297544,-123.044697
'West End',49.2898246,-123.1366005
'West End',49.2871991,-123.138604
'West End',49.2832993,-123.1295926
'West End',49.2809995,-123.1305681
'West End',49.28161,-123.12694
'West End',49.2861863,-123.1254321
'West End',49.286265,-123.1279143
'West End',49.2816843,-123.1269503
'West End',49.287057,-123.1375092
'Kitsilano',49.2631041,-123.1557677
'Kitsilano',49.2631041,-123.1557677
'West End',49.2839871,-123.1254737
'West End',49.2900387,-123.1319244
'West End',49.2857409,-123.1246231
'West End',49.2841169,-123.1353275
'West End',49.2888589,-123.1390922
'West End',49.2881767,-123.1277418
'West End',49.2858913,-123.1412862
'West End',49.290469,-123.1335043
'West Point Grey',49.2665672,-123.2003121
'West Point Grey',49.2665672,-123.2003121
'Arbutus Ridge',49.24878,-123.155633
'Arbutus Ridge',49.24878,-123.155633
'Riley Park',49.2490387,-123.0905625
'Riley Park',49.2495363,-123.1008518
'West End',49.2904892,-123.1365722
'Kensington-Cedar Cottage',49.2372265,-123.0747846
'Kitsilano',49.2659141,-123.1580471
'Mount Pleasant',49.264132,-123.100197
'Mount Pleasant',49.264132,-123.100197
